web-scraper-order,web-scraper-start-url,date - time,team1,team2,result (team1 - team2),team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,lineups,lineups-href,team1 player1,team1 missing player1,team1 missing player2,team1 missing player3,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
"1671540038-8","https://www.flashscore.com/match/As2HUFb0/#/match-summary/match-summary","04.02.2018 19:30","Girona","Ath Bilbao","2-0Finished","Bono (G)","Garcia B.","Granell A. (C)","Juanpe","Maffeo P.","Mojica J.","Portu","Pons P.","Ramalho J.","Williams I.","Williams I.","Benat","Garcia R.","Herrerin I. (G)","Iturraspe A. (C)","Lekue I.","Lopez A.","Martinez I.","Nunez U.","Rico M.","Williams I.","Lineups","https://www.flashscore.com/match/As2HUFb0/#/match-summary/lineups","Bernardo","Alcala P.","Suarez J.","null","Balenziaga M.","Muniain I.","Undabarrena I.","9 602","Estadio Municipal de Montilivi (Girona)","LaLiga - Round 22"
