web-scraper-order,web-scraper-start-url,date - time,team1,team2,result (team1 - team2),team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,lineups,lineups-href,team1 player1,team1 missing player1,team1 missing player2,team1 missing player3,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
"1671827523-139","https://www.flashscore.com/match/MepeZevd/#/match-summary/match-summary","10.11.2018 21:45","Girona","Leganes","0-0Finished","Bono (G)","Garcia A.","Garcia B.","Muniesa M.","Planas C.","Pons P.","Ramalho J.","Porro P.","Roberts P.","Tarin R.","Tarin R.","Eraso J.","Ojeda D.","Omeruo K.","Perez R. (C)","Pichu Cuellar (G)","Recio","Rodriguez O.","Silva J.","Siovas D.","Tarin R.","Lineups","https://www.flashscore.com/match/MepeZevd/#/match-summary/lineups","Bernardo","Aday","Douglas Luiz","Mojica J.","Bustinza U.","Jose A.","Munoz E.","9 715","Estadio Municipal de Montilivi (Girona)","LaLiga - Round 12"
