,player_num,player_name,team
0,13,A Fernndez,Levante
1,20,Miramón,Levante
2,15,Postigo,Levante
3,18,Cabaco,Levante
4,3,Toño,Levante
5,16,Rochina,Levante
6,5,Radoja,Levante
7,24,Campaña,Levante
8,10,Bardhi,Levante
9,11,Morales,Levante
10,9,Roger,Levante
11,17,Vukčević,Levante
12,21,B Mayoral,Levante
13,23,Coke,Levante
14,13,Ruben,Celta Vigo
15,3,Costas,Celta Vigo
16,4,Araujo,Celta Vigo
17,18,Aidoo,Celta Vigo
18,2,H Mallo,Celta Vigo
19,12,Rafinha,Celta Vigo
20,14,Lobotka,Celta Vigo
21,5,Yokuşlu,Celta Vigo
22,15,Olaza,Celta Vigo
23,22,S Mina,Celta Vigo
24,10,I Aspas,Celta Vigo
25,8,F Beltran,Celta Vigo
26,11,Sisto,Celta Vigo
27,19,Fernández,Celta Vigo
