,player_num,player_name,team
0,13,Oblak,Atletico Madrid
1,24,Vrsaljko,Atletico Madrid
2,15,Savić,Atletico Madrid
3,18,Felipe,Atletico Madrid
4,12,R Lodi,Atletico Madrid
5,5,Partey,Atletico Madrid
6,14,Llorente,Atletico Madrid
7,8,Sal guez,Atletico Madrid
8,10,Correa,Atletico Madrid
9,9,Morata,Atletico Madrid
10,7,Joo Flix,Atletico Madrid
11,16,Herrera,Atletico Madrid
12,17,Šaponjić,Atletico Madrid
13,20,Vitolo,Atletico Madrid
14,1,Cuéllar,Leganés
15,16,Rosales,Leganés
16,12,Awaziem,Leganés
17,4,Omeruo,Leganés
18,3,U Bustinza,Leganés
19,5,Silva,Leganés
20,17,Eraso,Leganés
21,8,Recio,Leganés
22,6,R Mesa,Leganés
23,24,Rodrigues,Leganés
24,7,Braithwaite,Leganés
25,27,s drguez,Leganés
26,18,Carrillo,Leganés
27,19,A Ruibal,Leganés
