web-scraper-order,web-scraper-start-url,date - time,team1,team2,result (team1 - team2),team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,lineups,lineups-href,team1 player1,team1 missing player1,team1 missing player2,team1 missing player3,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
"1671827505-138","https://www.flashscore.com/match/fo0GtvnM/#/match-summary/match-summary","11.11.2018 13:00","Alaves","Huesca","2-1Finished","Baston B.","Brasanac D.","Garcia M. (C)","Ibai","Jonathan Calleri","Jony","Maripan G.","Laguardia V.","Navarro X.","Semedo R.","Semedo R.","Cucho","Ferreiro D.","Gomez M.","Gurler S.","Insua P.","Jovanovic A. (G)","Miramon (C)","Musto M.","Pulido J.","Semedo R.","Lineups","https://www.flashscore.com/match/fo0GtvnM/#/match-summary/lineups","Aguirregabiria M.","Duarte R.","Ely R.","Marin A.","Avila C.","Camacho J.","Etxeita X.","14 554","Estadio Mendizorrotza (Vitoria-Gasteiz)","LaLiga - Round 12"
