web-scraper-order,web-scraper-start-url,date - time,team1,team2,result (team1 - team2),team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,lineups,lineups-href,team1 player1,team1 missing player1,team1 missing player2,team1 missing player3,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
"1671803676-81","https://www.flashscore.com/match/r7OBabi8/#/match-summary/match-summary","25.09.2018 21:00","Espanyol","Eibar","1-0Finished","Duarte O.","Garcia S. (C)","Hermoso M.","Leo Baptistao","Lopez D. (G)","Melendo O.","Roca M.","Piatti P.","Rosales R.","Orellana F.","Orellana F.","Arbilla A. (C)","Bigas P.","Cardona M.","Cucurella M.","De Blasis P.","Dmitrovic M. (G)","Jordan J.","Milla P.","Oliveira P.","Orellana F.","Lineups","https://www.flashscore.com/match/r7OBabi8/#/match-summary/lineups","Darder S.","Lopez D.","Puado J.","null","Calavera J.","Leon P.","null","13 547","RCDE Stadium (Cornella de Llobregat)","LaLiga - Round 6"
