,player_num,player_name,team
0,1,Yáñez,Getafe
1,22,Suárez,Getafe
2,3,Cabaco,Getafe
3,2,Djene,Getafe
4,12,Nyom,Getafe
5,24,Timor,Getafe
6,23,Hernández,Getafe
7,18,Arambarri,Getafe
8,20,Maksimović,Getafe
9,15,Cucurella,Getafe
10,10,Ünal,Getafe
11,38,Patrick,Getafe
12,9,Angel,Getafe
13,7,J Mata,Getafe
14,13,Ruben,Celta Vigo
15,2,H Mallo,Celta Vigo
16,4,Araujo,Celta Vigo
17,24,Murillo,Celta Vigo
18,15,Olaza,Celta Vigo
19,14,Tapia,Celta Vigo
20,23,B Mndez,Celta Vigo
21,6,Suárez,Celta Vigo
22,27,Baeza,Celta Vigo
23,10,I Aspas,Celta Vigo
24,9,Nolito,Celta Vigo
25,11,Mor,Celta Vigo
26,5,Yokuşlu,Celta Vigo
