,player_num,player_name,team
0,1,l rnndez,Huesca
1,14,Pulido,Huesca
2,18,Siovas,Huesca
3,4,P Insa,Huesca
4,3,P Maffeo,Huesca
5,20,Seoane,Huesca
6,17,M Rico,Huesca
7,11,J Galn,Huesca
8,23,D Escriche,Huesca
9,7,D Ferreiro,Huesca
10,9,R Mir,Huesca
11,2,Doumbia,Huesca
12,21,J Carlos,Huesca
13,12,Okazaki,Huesca
14,1,R Silva,Granada CF
15,16,Vctor Daz,Granada CF
16,3,Pérez,Granada CF
17,6,G chez,Granada CF
18,18,Adrin Marn,Granada CF
19,12,Quina,Granada CF
20,8,Eteki,Granada CF
21,2,Foulquier,Granada CF
22,14,F Vico,Granada CF
23,26,Soro,Granada CF
24,10,A Puertas,Granada CF
25,23,J Molina,Granada CF
26,22,D Duarte,Granada CF
27,21,Herrera,Granada CF
28,24,Kenedy,Granada CF
29,11,Machís,Granada CF
