,player_num,player_name,team
0,13,E Badia,Elche CF
1,19,Barragán,Elche CF
2,5,G Verd,Elche CF
3,2,D Gonzlez,Elche CF
4,24,Josema,Elche CF
5,4,Marcone,Elche CF
6,17,Josán,Elche CF
7,11,T Morente,Elche CF
8,10,P Milla,Elche CF
9,16,F Chaves,Elche CF
10,9,Boyé,Elche CF
11,3,S Mio,Elche CF
12,14,R Guti,Elche CF
13,22,Rigoni,Elche CF
14,1,R Silva,Granada CF
15,2,Foulquier,Granada CF
16,22,D Duarte,Granada CF
17,3,Pérez,Granada CF
18,15,Neva,Granada CF
19,4,Gonalons,Granada CF
20,11,Machís,Granada CF
21,5,L Milla,Granada CF
22,21,Herrera,Granada CF
23,7,Suárez,Granada CF
24,9,Soldado,Granada CF
25,8,Eteki,Granada CF
26,10,A Puertas,Granada CF
27,17,Quini,Granada CF
28,23,J Molina,Granada CF
