,player_num,player_name,team
0,13,Roberto,Real Valladolid
1,18,Janko,Real Valladolid
2,24,Joaquin,Real Valladolid
3,15,E Yamiq,Real Valladolid
4,25,Olaza,Real Valladolid
5,10,O Plano,Real Valladolid
6,17,R Mesa,Real Valladolid
7,14,R caraz,Real Valladolid
8,12,Orellana,Real Valladolid
9,9,Weissman,Real Valladolid
10,7,S Guardiola,Real Valladolid
11,21,Míchel,Real Valladolid
12,20,Fede,Real Valladolid
13,8,K Prez,Real Valladolid
14,6,Bruno,Real Valladolid
15,3,Kodro,Real Valladolid
16,13,Bounou,Sevilla
17,16,J Navas,Sevilla
18,12,Koundé,Sevilla
19,20,D Carlos,Sevilla
20,4,Rekik,Sevilla
21,8,J Jordn,Sevilla
22,6,Gudelj,Sevilla
23,21,O Torres,Sevilla
24,7,Suso,Sevilla
25,15,En-Nesyri,Sevilla
26,24,Gómez,Sevilla
27,9,d Jong,Sevilla
28,5,Ocampos,Sevilla
29,10,Rakitić,Sevilla
30,19,Acuña,Sevilla
31,14,s drguez,Sevilla
