,player_num,player_name,team
0,13,D Gil,Cadiz
1,37,l rtn,Cadiz
2,3,Fali,Cadiz
3,4,M Mauro,Cadiz
4,22,Espino,Cadiz
5,14,I ejo,Cadiz
6,2,Jønsson,Cadiz
7,6,Jos Mari,Cadiz
8,9,Lozano,Cadiz
9,24,Malbašić,Cadiz
10,12,Šaponjić,Cadiz
11,25,J Izquierdo,Cadiz
12,21,Sobrino,Cadiz
13,19,P Alcal,Cadiz
14,17,Augusto,Cadiz
15,18,Negredo,Cadiz
16,1,Gazzaniga,Elche CF
17,19,Barragán,Elche CF
18,5,G Verd,Elche CF
19,2,D Gonzlez,Elche CF
20,17,Josán,Elche CF
21,14,R Guti,Elche CF
22,6,Mfulu,Elche CF
23,16,F Chaves,Elche CF
24,20,Piatti,Elche CF
25,10,P Milla,Elche CF
26,9,Boyé,Elche CF
27,4,Marcone,Elche CF
28,21,Carrillo,Elche CF
29,23,Cifu,Elche CF
30,18,Palacios,Elche CF
