web-scraper-order,web-scraper-start-url,date - time,team1,team2,result (team1 - team2),team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,lineups,lineups-href,team1 player1,team1 missing player1,team1 missing player2,team1 missing player3,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
"1671803981-84","https://www.flashscore.com/match/GKbBmhbD/#/match-summary/match-summary","30.09.2018 19:30","Levante","Alaves","2-1Finished","Cabaco E.","Campana J.","Jason","Morales J. L. (C)","Oier (G)","Postigo S.","Rober Pier","Prcic S.","Rochina R.","Sobrino R.","Sobrino R.","Burgui","Duarte R.","Garcia M. (C)","Guidetti J.","Ibai","Laguardia V.","Maripan G.","Pacheco F. (G)","Pina T.","Sobrino R.","Lineups","https://www.flashscore.com/match/GKbBmhbD/#/match-summary/lineups","Boateng E.","Coke","Luna A.","Sadiku A.","Ely R.","Marin A.","Twumasi P.","20 239","Estadi Ciutat de València (Valencia)","LaLiga - Round 7"
