web-scraper-order,web-scraper-start-url,date - time,team1,team2,result (team1 - team2),team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,lineups,lineups-href,team1 player1,team1 missing player1,team1 missing player2,team1 missing player3,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
"1671827100-126","https://www.flashscore.com/match/vec4qt23/#/match-summary/match-summary","04.11.2018 19:30","Huesca","Getafe","1-1Finished","Cucho","Etxeita X. (C)","Ferreiro D.","Gomez M.","Gurler S.","Jovanovic A. (G)","Musto M.","Miramon","Pulido J.","Suarez D.","Suarez D.","Arambarri M.","Cabrera L.","Djene","Foulquier D.","Maksimovic N.","Molina J. (C)","Ndiaye A.","Rodriguez A.","Soria D. (G)","Suarez D.","Lineups","https://www.flashscore.com/match/vec4qt23/#/match-summary/lineups","Akapo C.","Avila C.","Brezancic R.","Camacho J.","Bergara M.","null","null","6 445","Estadio El Alcoraz (Huesca)","LaLiga - Round 11"
