web-scraper-order,web-scraper-start-url,date - time,team1,team2,result (team1 - team2),team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,lineups,lineups-href,team1 player1,team1 missing player1,team1 missing player2,team1 missing player3,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
"1671542244-14","https://www.flashscore.com/match/bqb4boJc/#/match-summary/match-summary","26.02.2018 22:00","Levante","Betis","0-2Finished","Coke","Doukoure C.","Jason","Lerma J.","Luna A.","Marti R.","Oier (G)","Morales J. L. (C)","Postigo S.","Ruiz F.","Ruiz F.","Bartra M.","Boudebouz R.","Firpo J.","Garcia J.","Guerrero F.","Joaquin (C)","Leon S.","Mandi A.","Moron L.","Ruiz F.","Lineups","https://www.flashscore.com/match/bqb4boJc/#/match-summary/lineups","Chema","Alegria A.","Cabaco E.","Fernandez R.","Amat J.","Campbell J.","Feddal Z.","16 545","Estadi Ciutat de València (Valencia)","LaLiga - Round 25"
