web-scraper-order,web-scraper-start-url,date - time,team1,team2,result (team1 - team2),team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,lineups,lineups-href,team1 player1,team1 missing player1,team1 missing player2,team1 missing player3,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
"1671542192-13","https://www.flashscore.com/match/vJcll1ej/#/match-summary/match-summary","25.02.2018 21:45","Sevilla","Atl. Madrid","2-5Finished","Correa J.","Escudero S. (C)","Gabriel Mercado","Lenglet C.","Muriel L.","Navas J.","Rico S. (G)","N'Zonzi S.","Sarabia P.","Vrsaljko S.","Vrsaljko S.","Filipe Luis","Gabi (C)","Gimenez J. M.","Godin D.","Griezmann A.","Koke","Niguez S.","Oblak J. (G)","Partey T.","Vrsaljko S.","Lineups","https://www.flashscore.com/match/vJcll1ej/#/match-summary/lineups","Banega E.","Carole L.","Corchia S.","Mena P.","Hernandez L.","Savic S.","null","37 884","Estadio Ramón Sánchez Pizjuán (Sevilla)","LaLiga - Round 25"
