web-scraper-order,web-scraper-start-url,date - time,team1,team2,result (team1 - team2),team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,lineups,lineups-href,team1 player1,team1 missing player1,team1 missing player2,team1 missing player3,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
"1671800535-43","https://www.flashscore.com/match/pxnqy3ig/#/match-summary/match-summary","02.09.2018 19:30","Barcelona","Huesca","8-2Finished","Busquets S.","Coutinho","Dembele O.","Messi L. (C)","Pique G.","Rakitic I.","Suarez L.","Roberto S.","ter Stegen M. (G)","Werner A. (G)","Werner A. (G)","Etxeita X.","Gallar A.","Gomez M.","Longo S.","Luisinho","Melero G. (C)","Miramon","Musto M.","Pulido J.","Werner A. (G)","Lineups","https://www.flashscore.com/match/pxnqy3ig/#/match-summary/lineups","Alba J.","Alena C.","Samper S.","Suarez D.","null","null","null","71 057","Camp Nou (Barcelona)","LaLiga - Round 3"
